id,external_id,amount,currency,status,failure_reason,payment_method,retry_count,checkout_duration,abandoned,lifetime_value,total_transactions,successful_payments,failed_payments,abandoned_checkouts,preferred_method,customer_segment,failure_history_ratio,success_history_ratio,abandonment_history_ratio,high_value_customer,high_amount,retry_pressure,simulated_recovery_probability,recovered,baseline_recovered,ai_strategy,strategy_multiplier,ai_recovery_probability,ai_recovered,baseline_recovered_amount,ai_recovered_amount,baseline_expected_recovery,ai_expected_recovery
cmtnze47506rm3c6v9tmcb5fp,TXN-00007770,4999.0,INR,FAILED,USER_ABANDONED,UPI,2,178,False,101925.0,28,25,3,3,UPI,HIGH_VALUE,0.10344827586206896,0.8620689655172413,0.10344827586206896,1,0,1,0.6396551724137931,1,0,RETRY_PAYMENT,0.9,0.5756896551724138,1,0.0,4999.0,2302.298068965517,2877.8725862068964
cmtnze50l06rr3c6vgf45p0ee,TXN-00007775,4999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,1,503,False,63716.0,25,17,8,4,UPI,REGULAR,0.3076923076923077,0.6538461538461539,0.15384615384615385,1,0,0,0.41192307692307695,0,0,SEND_EMAIL,0.82,0.3377769230769231,1,0.0,4999.0,1482.6264923076924,1688.5468384615385
cmtnze58w06rt3c6vdmcrz7du,TXN-00007777,14999.0,INR,FAILED,USER_ABANDONED,NETBANKING,1,432,False,52184.0,13,11,2,5,WALLET,HIGH_VALUE,0.14285714285714285,0.7857142857142857,0.35714285714285715,1,1,0,0.5292857142857142,1,1,RETRY_PAYMENT,0.9,0.4763571428571428,0,14999.0,0.0,5715.9046285714285,7144.880785714285
cmtnze5tw06ry3c6vh4dpvx3o,TXN-00007782,7999.0,INR,FAILED,TIMEOUT,NETBANKING,1,475,False,63360.0,23,16,7,0,WALLET,REGULAR,0.2916666666666667,0.6666666666666666,0.0,1,1,0,0.5929166666666665,1,1,RETRY_PAYMENT,0.9,0.5336249999999999,0,7999.0,0.0,3414.773099999999,4268.466374999999
cmtnze5xs06rz3c6vt1h2lvsz,TXN-00007783,799.0,INR,FAILED,NETWORK_ERROR,UPI,3,182,False,10044.0,10,6,4,2,WALLET,NEW,0.36363636363636365,0.5454545454545454,0.18181818181818182,0,0,1,0.40363636363636357,1,0,RETRY_PAYMENT,0.9,0.36327272727272725,0,0.0,0.0,232.20392727272724,290.25490909090905
cmtnze65n06s13c6vrr8afla5,TXN-00007785,4999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,WALLET,2,267,True,47955.0,17,15,2,1,WALLET,HIGH_VALUE,0.1111111111111111,0.8333333333333334,0.05555555555555555,0,0,1,0.526111111111111,1,1,PAYMENT_LINK,1.12,0.5892444444444443,0,4999.0,0.0,1893.6211999999996,2945.6329777777773
cmtnze69i06s23c6ve4w8wmx2,TXN-00007786,9999.0,INR,FAILED,CARD_EXPIRED,CARD,3,443,False,41530.0,27,10,17,5,WALLET,AT_RISK,0.6071428571428571,0.35714285714285715,0.17857142857142858,0,1,1,0.09035714285714286,0,0,STOP,0.0,0.0,0,0.0,0.0,650.5063714285714,0.0
cmtnze79q06s83c6vazl2732l,TXN-00007792,9999.0,INR,ABANDONED,BANK_DECLINE,CARD,2,120,True,16732.0,7,4,3,3,CARD,REGULAR,0.375,0.5,0.375,0,1,1,0.41124999999999995,0,0,SEND_WHATSAPP,1.05,0.4318125,1,0.0,9999.0,2960.7038999999995,4317.6931875
cmtnze86g06sg3c6vde8w7heh,TXN-00007800,499.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,0,204,False,11872.0,28,16,12,5,WALLET,NEW,0.41379310344827586,0.5517241379310345,0.1724137931034483,0,0,0,0.36862068965517236,1,0,PAYMENT_LINK,1.12,0.4128551724137931,0,0.0,0.0,132.43804137931033,206.01473103448276
cmtnze8ml06sk3c6vgu0lv175,TXN-00007804,799.0,INR,ABANDONED,TIMEOUT,UPI,0,364,True,75925.0,28,25,3,5,UPI,HIGH_VALUE,0.10344827586206896,0.8620689655172413,0.1724137931034483,1,0,0,0.8427586206896552,1,1,RETRY_PAYMENT,0.9,0.7584827586206897,1,799.0,799.0,484.82217931034484,606.027724137931
cmtnze8qk06sl3c6vtz03z0dv,TXN-00007805,7999.0,INR,FAILED,TIMEOUT,NETBANKING,2,372,False,31302.0,15,9,6,1,UPI,NEW,0.375,0.5625,0.0625,0,1,1,0.428125,1,0,RETRY_PAYMENT,0.9,0.3853125,0,0.0,0.0,2465.69175,3082.1146875
cmtnze8ud06sm3c6vf2ii4800,TXN-00007806,2499.0,INR,ABANDONED,NETWORK_ERROR,WALLET,0,392,True,16920.0,20,8,12,0,UPI,AT_RISK,0.5714285714285714,0.38095238095238093,0.0,0,0,0,0.5195238095238095,1,0,RETRY_PAYMENT,0.9,0.4675714285714286,0,0.0,0.0,934.7687999999998,1168.461
cmtnze94z06so3c6vc8w9d0g8,TXN-00007808,499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,NETBANKING,2,336,True,1359.0,3,1,2,2,WALLET,NEW,0.5,0.25,0.5,0,0,1,0.21749999999999997,0,0,PAYMENT_LINK,1.12,0.24359999999999998,0,0.0,0.0,78.14339999999999,121.5564
cmtnze9ms06ss3c6v8z20y5t0,TXN-00007812,9999.0,INR,FAILED,BANK_DECLINE,UPI,0,287,False,7983.0,5,3,2,4,CARD,NEW,0.3333333333333333,0.5,0.6666666666666666,0,1,0,0.35833333333333334,1,0,RETRY_PAYMENT,0.9,0.3225,0,0.0,0.0,2579.742,3224.6775000000002
cmtnze9vd06su3c6vi0ji7d1a,TXN-00007814,999.0,INR,FAILED,TIMEOUT,NETBANKING,0,76,False,22033.0,17,11,6,1,UPI,REGULAR,0.3333333333333333,0.6111111111111112,0.05555555555555555,0,0,0,0.5672222222222222,0,0,RETRY_PAYMENT,0.9,0.5105,1,0.0,999.0,407.99159999999995,509.98949999999996
cmtnzea8d06sx3c6v8zjd8e8r,TXN-00007817,4999.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,390,False,44498.0,22,19,3,5,NETBANKING,HIGH_VALUE,0.13043478260869565,0.8260869565217391,0.21739130434782608,0,0,1,0.37521739130434784,0,0,PAYMENT_LINK,1.12,0.4202434782608696,1,0.0,4999.0,1350.5124521739128,2100.797147826087
cmtnzean906t13c6vc10ldq3e,TXN-00007821,24999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,0,75,False,12673.0,26,23,3,0,WALLET,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.0,0,1,0,0.4262962962962962,1,0,SEND_EMAIL,0.82,0.34956296296296285,1,0.0,24999.0,7673.026399999997,8738.724511111108
cmtnzear106t23c6vexsk0fry,TXN-00007822,499.0,INR,ABANDONED,CARD_EXPIRED,WALLET,1,445,True,41208.0,27,24,3,3,NETBANKING,HIGH_VALUE,0.10714285714285714,0.8571428571428571,0.10714285714285714,0,0,0,0.4675000000000001,0,0,SEND_EMAIL,0.82,0.38335,0,0.0,0.0,167.96340000000004,191.29165
cmtnzeb2x06t53c6v04snbq4g,TXN-00007825,14999.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,0,388,False,10812.0,14,12,2,0,UPI,HIGH_VALUE,0.13333333333333333,0.8,0.0,0,1,0,0.43000000000000005,1,0,PAYMENT_LINK,1.12,0.4816000000000001,1,0.0,14999.0,4643.6904,7223.518400000001
cmtnzebep06t83c6vovdwqrj0,TXN-00007828,2499.0,INR,ABANDONED,USER_ABANDONED,CARD,0,123,True,20992.0,14,8,6,3,UPI,NEW,0.4,0.5333333333333333,0.2,0,0,0,0.49333333333333323,1,1,SEND_WHATSAPP,1.05,0.5179999999999999,0,2499.0,0.0,887.6447999999998,1294.4819999999997
cmtnzebjw06t93c6vl9eohfx4,TXN-00007829,4999.0,INR,ABANDONED,CARD_EXPIRED,UPI,0,56,True,89901.0,30,21,9,1,CARD,REGULAR,0.2903225806451613,0.6774193548387096,0.03225806451612903,1,0,0,0.5225806451612903,1,1,SEND_EMAIL,0.82,0.42851612903225805,0,4999.0,0.0,1880.914064516129,2142.152129032258
cmtnzecke06tg3c6vzpg0p4py,TXN-00007836,4999.0,INR,FAILED,BANK_DECLINE,UPI,2,351,False,9062.0,3,2,1,0,CARD,REGULAR,0.25,0.5,0.0,0,0,1,0.39749999999999996,0,1,RETRY_PAYMENT,0.9,0.35774999999999996,0,4999.0,0.0,1430.7137999999998,1788.3922499999999
cmtnzecs606ti3c6vcbcnl42b,TXN-00007838,9999.0,INR,ABANDONED,NETWORK_ERROR,CARD,2,46,True,11816.0,5,4,1,5,CARD,HIGH_VALUE,0.16666666666666666,0.6666666666666666,0.8333333333333334,0,1,1,0.5083333333333332,0,0,RETRY_PAYMENT,0.9,0.4574999999999999,0,0.0,0.0,3659.6339999999987,4574.542499999999
cmtnzede806tn3c6vytoxsbif,TXN-00007843,299.0,INR,FAILED,NETWORK_ERROR,UPI,0,152,False,18360.0,9,5,4,0,UPI,NEW,0.4,0.5,0.0,0,0,0,0.585,0,1,RETRY_PAYMENT,0.9,0.5265,1,299.0,299.0,125.93879999999999,157.4235
cmtnzedly06tp3c6v7ddf0j8m,TXN-00007845,24999.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,3,508,False,29568.0,30,21,9,1,WALLET,REGULAR,0.2903225806451613,0.6774193548387096,0.03225806451612903,0,1,1,0.2525806451612902,0,0,PAYMENT_LINK,1.12,0.28289032258064506,0,0.0,0.0,4546.269754838707,7071.975174193546
cmtnzeeac06tv3c6v8hry1q9o,TXN-00007851,2499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,WALLET,2,530,True,21942.0,7,6,1,4,CARD,HIGH_VALUE,0.125,0.75,0.5,0,0,1,0.3987499999999999,0,0,PAYMENT_LINK,1.12,0.4465999999999999,0,0.0,0.0,717.4628999999998,1116.0533999999998
cmtnzeehz06tx3c6vpcbykxmy,TXN-00007853,999.0,INR,FAILED,USER_ABANDONED,NETBANKING,3,543,False,118665.0,30,27,3,3,NETBANKING,HIGH_VALUE,0.0967741935483871,0.8709677419354839,0.0967741935483871,1,0,1,0.6035483870967742,1,1,RETRY_PAYMENT,0.9,0.5431935483870968,0,999.0,0.0,434.1202838709677,542.6503548387096
cmtnzeem206ty3c6v3d14su8w,TXN-00007854,499.0,INR,FAILED,NETWORK_ERROR,WALLET,1,520,False,60984.0,30,18,12,5,UPI,NEW,0.3870967741935484,0.5806451612903226,0.16129032258064516,1,0,0,0.5709677419354839,0,0,RETRY_PAYMENT,0.9,0.5138709677419355,0,0.0,0.0,205.13729032258064,256.4216129032258
cmtnzefck06u53c6v0kwkxoxd,TXN-00007861,7999.0,INR,FAILED,NETWORK_ERROR,UPI,1,223,False,25120.0,24,16,8,5,UPI,REGULAR,0.32,0.64,0.2,0,1,0,0.532,1,1,RETRY_PAYMENT,0.9,0.47880000000000006,0,7999.0,0.0,3063.93696,3829.9212000000007
cmtnzegdf06uc3c6v69dk7iaq,TXN-00007868,4999.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,2,379,True,39655.0,28,11,17,1,WALLET,AT_RISK,0.5862068965517241,0.3793103448275862,0.034482758620689655,0,0,1,0.32344827586206887,0,0,PAYMENT_LINK,1.12,0.36226206896551716,0,0.0,0.0,1164.1809103448272,1810.9480827586203
cmtnzegx106uh3c6vchgpbm39,TXN-00007873,999.0,INR,ABANDONED,USER_ABANDONED,NETBANKING,1,34,True,23315.0,9,5,4,0,CARD,NEW,0.4,0.5,0.0,0,0,0,0.46499999999999997,0,0,SEND_WHATSAPP,1.05,0.48824999999999996,0,0.0,0.0,334.4652,487.76174999999995
cmtnzei2d06up3c6vu5s4osau,TXN-00007881,7999.0,INR,FAILED,CARD_EXPIRED,WALLET,2,241,False,8200.0,7,4,3,2,WALLET,REGULAR,0.375,0.5,0.25,0,1,1,0.2537499999999999,0,0,SEND_EMAIL,0.82,0.20807499999999993,0,0.0,0.0,1461.4172999999996,1664.3919249999994
cmtnzei6g06uq3c6vzch3mgab,TXN-00007882,299.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,1,405,False,39340.0,27,10,17,2,CARD,AT_RISK,0.6071428571428571,0.35714285714285715,0.07142857142857142,0,0,0,0.30107142857142855,1,0,PAYMENT_LINK,1.12,0.3372,0,0.0,0.0,64.81465714285713,100.8228
cmtnzeiac06ur3c6vq9zrgj3r,TXN-00007883,799.0,INR,ABANDONED,NETWORK_ERROR,WALLET,0,550,True,20160.0,17,10,7,3,NETBANKING,NEW,0.3888888888888889,0.5555555555555556,0.16666666666666666,0,0,0,0.5738888888888889,0,0,RETRY_PAYMENT,0.9,0.5165000000000001,0,0.0,0.0,330.1468,412.68350000000004
cmtnzeiet06us3c6vqu247nbi,TXN-00007884,7999.0,INR,ABANDONED,BANK_DECLINE,UPI,3,523,True,7399.0,8,7,1,2,CARD,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.2222222222222222,0,1,1,0.4355555555555554,1,1,SEND_WHATSAPP,1.05,0.4573333333333332,1,7999.0,7999.0,2508.486399999999,3658.2093333333323
cmtnzeiiz06ut3c6vaptfcwzp,TXN-00007885,499.0,INR,FAILED,CARD_EXPIRED,UPI,1,90,False,36432.0,18,16,2,2,NETBANKING,HIGH_VALUE,0.10526315789473684,0.8421052631578947,0.10526315789473684,0,0,0,0.41421052631578936,0,1,SEND_EMAIL,0.82,0.33965263157894726,0,499.0,0.0,148.8175578947368,169.4866631578947
cmtnzeivm06uw3c6v1k7t2djq,TXN-00007888,2499.0,INR,ABANDONED,NETWORK_ERROR,CARD,0,292,True,6745.0,6,5,1,3,UPI,HIGH_VALUE,0.14285714285714285,0.7142857142857143,0.42857142857142855,0,0,0,0.6242857142857143,0,1,RETRY_PAYMENT,0.9,0.5618571428571429,1,2499.0,2499.0,1123.2648000000002,1404.0810000000001
cmtnzek3706v43c6vkhl9wjuv,TXN-00007896,24999.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,1,138,False,15273.0,11,9,2,1,UPI,HIGH_VALUE,0.16666666666666666,0.75,0.08333333333333333,0,1,0,0.44416666666666665,0,0,PAYMENT_LINK,1.12,0.4974666666666667,0,0.0,0.0,7994.680199999999,12436.169200000002
cmtnzekk106v83c6vrd4prs83,TXN-00007900,299.0,INR,ABANDONED,TIMEOUT,UPI,1,493,True,6836.0,7,4,3,3,CARD,REGULAR,0.375,0.5,0.375,0,0,0,0.51125,0,0,RETRY_PAYMENT,0.9,0.460125,0,0.0,0.0,110.0619,137.577375
cmtnzel0y06vc3c6vbi08szdk,TXN-00007904,7999.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,1,148,False,88308.0,25,22,3,4,CARD,HIGH_VALUE,0.11538461538461539,0.8461538461538461,0.15384615384615385,1,1,0,0.48884615384615376,0,0,PAYMENT_LINK,1.12,0.5475076923076923,0,0.0,0.0,2815.4018769230765,4379.51403076923
cmtnzeldh06vf3c6vyl92kgym,TXN-00007907,4999.0,INR,FAILED,BANK_DECLINE,UPI,2,374,False,13950.0,16,9,7,1,CARD,NEW,0.4117647058823529,0.5294117647058824,0.058823529411764705,0,0,1,0.3747058823529411,1,1,RETRY_PAYMENT,0.9,0.337235294117647,1,4999.0,4999.0,1348.671388235294,1685.8392352941175
cmtnzelxc06vk3c6vnpmbktrk,TXN-00007912,1999.0,INR,ABANDONED,USER_ABANDONED,WALLET,0,528,True,73773.0,30,21,9,0,CARD,REGULAR,0.2903225806451613,0.6774193548387096,0.0,1,0,0,0.6458064516129032,0,1,SEND_WHATSAPP,1.05,0.6780967741935484,0,1999.0,0.0,929.4963096774193,1355.5154516129032
cmtnzem9w06vn3c6vydxeh4re,TXN-00007915,14999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,3,177,False,41010.0,18,10,8,0,WALLET,NEW,0.42105263157894735,0.5263157894736842,0.0,0,1,1,0.19842105263157891,0,0,STOP,0.0,0.0,0,0.0,0.0,2142.8045052631574,0.0
cmtnzen4z06vs3c6v6tkjiy9a,TXN-00007920,799.0,INR,ABANDONED,USER_ABANDONED,CARD,2,13,True,6680.0,7,4,3,1,WALLET,NEW,0.375,0.5,0.125,0,0,1,0.3762499999999999,0,0,SEND_WHATSAPP,1.05,0.3950624999999999,1,0.0,799.0,216.44909999999993,315.65493749999996
cmtnzeomj06w33c6vv35rkdpl,TXN-00007931,9999.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,0,275,True,63518.0,23,13,10,0,NETBANKING,NEW,0.4166666666666667,0.5416666666666666,0.0,1,1,0,0.4529166666666666,1,0,PAYMENT_LINK,1.12,0.5072666666666666,0,0.0,0.0,3260.6738999999993,5072.1594
cmtnzep7606w83c6vz610swae,TXN-00007936,799.0,INR,FAILED,TIMEOUT,CARD,3,150,False,74304.0,27,16,11,2,NETBANKING,NEW,0.39285714285714285,0.5714285714285714,0.07142857142857142,1,0,1,0.5067857142857143,1,1,RETRY_PAYMENT,0.9,0.4561071428571429,0,799.0,0.0,291.5436857142857,364.42960714285715
cmtnzepje06wb3c6vq68fh226,TXN-00007939,9999.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,3,446,False,23528.0,21,8,13,1,WALLET,AT_RISK,0.5909090909090909,0.36363636363636365,0.045454545454545456,0,1,1,0.14772727272727276,0,0,STOP,0.0,0.0,0,0.0,0.0,1063.5300000000002,0.0
cmtnzeqdb06wg3c6vacscjsb0,TXN-00007944,14999.0,INR,FAILED,USER_ABANDONED,NETBANKING,3,600,False,37840.0,17,10,7,5,UPI,NEW,0.3888888888888889,0.5555555555555556,0.2777777777777778,0,1,1,0.28277777777777774,1,0,RETRY_PAYMENT,0.9,0.25449999999999995,0,0.0,0.0,3053.7963999999997,3817.245499999999
cmtnzeqld06wi3c6vlps7mze5,TXN-00007946,4999.0,INR,FAILED,BANK_DECLINE,CARD,1,477,False,30499.0,8,7,1,1,NETBANKING,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,0,0,0.5166666666666666,0,1,RETRY_PAYMENT,0.9,0.46499999999999997,0,4999.0,0.0,1859.6279999999997,2324.535
cmtnzeqp206wj3c6vom8gplku,TXN-00007947,4999.0,INR,FAILED,USER_ABANDONED,NETBANKING,0,290,False,26454.0,7,6,1,5,WALLET,HIGH_VALUE,0.125,0.75,0.625,0,0,0,0.4962499999999999,1,1,RETRY_PAYMENT,0.9,0.44662499999999994,0,4999.0,0.0,1786.1426999999996,2232.6783749999995
cmtnzeqst06wk3c6vbfqgahw9,TXN-00007948,799.0,INR,ABANDONED,CARD_EXPIRED,WALLET,2,527,True,98889.0,24,21,3,0,NETBANKING,HIGH_VALUE,0.12,0.84,0.0,1,0,1,0.512,1,0,SEND_EMAIL,0.82,0.41984,1,0.0,799.0,294.54335999999995,335.45216
cmtnzeqwx06wl3c6vcd8vz9cc,TXN-00007949,4999.0,INR,FAILED,BANK_DECLINE,WALLET,0,493,False,27060.0,18,10,8,3,WALLET,NEW,0.42105263157894735,0.5263157894736842,0.15789473684210525,0,0,0,0.5026315789473683,0,0,RETRY_PAYMENT,0.9,0.4523684210526315,1,0.0,4999.0,1809.1117894736838,2261.389736842105
cmtnzer0o06wm3c6vam3r107e,TXN-00007950,799.0,INR,FAILED,TIMEOUT,CARD,1,307,False,63252.0,30,18,12,3,CARD,NEW,0.3870967741935484,0.5806451612903226,0.0967741935483871,1,0,0,0.6474193548387096,1,1,RETRY_PAYMENT,0.9,0.5826774193548386,0,799.0,0.0,372.44740645161284,465.5592580645161
cmtnzer5306wn3c6vxlwjvvph,TXN-00007951,9999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,3,417,False,24132.0,20,12,8,1,NETBANKING,NEW,0.38095238095238093,0.5714285714285714,0.047619047619047616,0,1,1,0.27095238095238094,0,0,PAYMENT_LINK,1.12,0.30346666666666666,0,0.0,0.0,1950.662057142857,3034.3632
cmtnzereu06wp3c6vcvaanpwg,TXN-00007953,24999.0,INR,ABANDONED,BANK_DECLINE,CARD,1,257,True,29830.0,25,10,15,1,NETBANKING,AT_RISK,0.5769230769230769,0.38461538461538464,0.038461538461538464,0,1,0,0.3657692307692308,0,0,SEND_WHATSAPP,1.05,0.3840576923076923,0,0.0,0.0,6583.5828,9601.05825
cmtnzerqm06ws3c6vdp83sxyd,TXN-00007956,799.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,0,374,False,41822.0,28,11,17,3,CARD,AT_RISK,0.5862068965517241,0.3793103448275862,0.10344827586206896,0,0,0,0.30655172413793097,1,0,PAYMENT_LINK,1.12,0.34333793103448274,0,0.0,0.0,176.35307586206892,274.3270068965517
cmtnzerv506wt3c6vcwlry4j8,TXN-00007957,299.0,INR,ABANDONED,NETWORK_ERROR,UPI,1,526,True,4595.0,3,1,2,3,NETBANKING,AT_RISK,0.5,0.25,0.75,0,0,0,0.38249999999999995,0,0,RETRY_PAYMENT,0.9,0.34424999999999994,0,0.0,0.0,82.3446,102.93074999999999
cmtnzesmu06x03c6veaigu25j,TXN-00007964,799.0,INR,ABANDONED,TIMEOUT,UPI,0,103,True,73820.0,29,20,9,4,WALLET,REGULAR,0.3,0.6666666666666666,0.13333333333333333,1,0,0,0.7083333333333334,1,1,RETRY_PAYMENT,0.9,0.6375000000000001,1,799.0,799.0,407.49,509.36250000000007
cmtnzesum06x23c6vsjff0a0j,TXN-00007966,999.0,INR,FAILED,NETWORK_ERROR,CARD,2,175,False,6171.0,28,11,17,2,WALLET,AT_RISK,0.5862068965517241,0.3793103448275862,0.06896551724137931,0,0,1,0.37999999999999995,1,1,RETRY_PAYMENT,0.9,0.34199999999999997,0,999.0,0.0,273.3264,341.65799999999996
cmtnzesyg06x33c6vyi9jrzyx,TXN-00007967,4999.0,INR,ABANDONED,TIMEOUT,WALLET,1,23,True,78032.0,27,16,11,1,WALLET,NEW,0.39285714285714285,0.5714285714285714,0.03571428571428571,1,0,0,0.6603571428571429,0,0,RETRY_PAYMENT,0.9,0.5943214285714286,1,0.0,4999.0,2376.810257142857,2971.0128214285714
cmtnzetsi06xb3c6vsveyzps1,TXN-00007975,1499.0,INR,ABANDONED,TIMEOUT,UPI,2,576,True,61472.0,23,16,7,0,NETBANKING,REGULAR,0.2916666666666667,0.6666666666666666,0.0,1,0,1,0.6429166666666666,1,1,RETRY_PAYMENT,0.9,0.578625,1,1499.0,1499.0,693.8870999999999,867.3588749999999
cmtnzetwk06xc3c6vkg6t6nps,TXN-00007976,499.0,INR,FAILED,USER_ABANDONED,CARD,0,389,False,3409.0,3,1,2,1,WALLET,AT_RISK,0.5,0.25,0.25,0,0,0,0.3524999999999999,1,0,RETRY_PAYMENT,0.9,0.3172499999999999,0,0.0,0.0,126.64619999999995,158.30774999999997
cmtnzeu8x06xf3c6va5ac10h1,TXN-00007979,2499.0,INR,ABANDONED,CARD_EXPIRED,NETBANKING,2,509,True,45804.0,28,11,17,0,NETBANKING,AT_RISK,0.5862068965517241,0.3793103448275862,0.0,0,0,1,0.3068965517241379,0,0,SEND_EMAIL,0.82,0.25165517241379304,1,0.0,2499.0,552.1928275862068,628.8862758620688
cmtnzeuhe06xh3c6vw73vxuxx,TXN-00007981,1999.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,239,False,23315.0,9,5,4,0,CARD,NEW,0.4,0.5,0.0,0,0,1,0.2749999999999999,1,0,PAYMENT_LINK,1.12,0.30799999999999994,0,0.0,0.0,395.80199999999985,615.6919999999999
cmtnzev1306xm3c6v4x2vmjat,TXN-00007986,799.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,2,520,True,24975.0,14,5,9,1,CARD,AT_RISK,0.6,0.3333333333333333,0.06666666666666667,0,0,1,0.2466666666666666,0,0,PAYMENT_LINK,1.12,0.2762666666666666,1,0.0,799.0,141.90239999999994,220.7370666666666
cmtnzev4y06xn3c6vby9h6lj0,TXN-00007987,9999.0,INR,FAILED,BANK_DECLINE,CARD,3,238,False,42390.0,20,18,2,3,WALLET,HIGH_VALUE,0.09523809523809523,0.8571428571428571,0.14285714285714285,0,1,1,0.4157142857142858,1,0,RETRY_PAYMENT,0.9,0.3741428571428572,1,0.0,9999.0,2992.8435428571433,3741.0544285714295
cmtnzewh806xz3c6vgyz9p8ik,TXN-00007999,1499.0,INR,FAILED,USER_ABANDONED,UPI,3,590,False,87193.0,26,23,3,3,NETBANKING,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.1111111111111111,1,0,1,0.5351851851851851,0,0,RETRY_PAYMENT,0.9,0.4816666666666666,0,0.0,0.0,577.6146666666665,722.0183333333332
cmtnzeww306y23c6vm7qe197b,TXN-00008002,9999.0,INR,ABANDONED,AUTHENTICATION_FAILED,NETBANKING,2,50,True,28752.0,14,8,6,5,WALLET,NEW,0.4,0.5333333333333333,0.3333333333333333,0,1,1,0.25999999999999995,0,0,PAYMENT_LINK,1.12,0.29119999999999996,0,0.0,0.0,1871.8127999999995,2911.7087999999994
cmtnzewzu06y33c6vlrdvu8h7,TXN-00008003,2499.0,INR,ABANDONED,CARD_EXPIRED,UPI,1,226,True,5892.0,7,4,3,4,NETBANKING,REGULAR,0.375,0.5,0.5,0,0,0,0.29874999999999996,0,0,SEND_EMAIL,0.82,0.24497499999999994,0,0.0,0.0,537.5348999999999,612.1925249999998
cmtnzex3u06y43c6vz001tspm,TXN-00008004,2499.0,INR,FAILED,USER_ABANDONED,WALLET,3,147,False,56128.0,23,16,7,2,CARD,REGULAR,0.2916666666666667,0.6666666666666666,0.08333333333333333,1,0,1,0.46458333333333324,0,0,RETRY_PAYMENT,0.9,0.4181249999999999,1,0.0,2499.0,835.9154999999997,1044.8943749999999
cmtnzex7q06y53c6vdyi2tl36,TXN-00008005,14999.0,INR,ABANDONED,TIMEOUT,UPI,1,451,True,28763.0,10,7,3,4,UPI,REGULAR,0.2727272727272727,0.6363636363636364,0.36363636363636365,0,1,0,0.5818181818181818,1,0,RETRY_PAYMENT,0.9,0.5236363636363637,0,0.0,0.0,6283.2174545454545,7854.021818181819
cmtnzey4c06y83c6vufn9zxek,TXN-00008008,999.0,INR,ABANDONED,CARD_EXPIRED,WALLET,3,487,True,10815.0,4,3,1,1,NETBANKING,HIGH_VALUE,0.2,0.6,0.2,0,0,1,0.29999999999999993,0,1,SEND_EMAIL,0.82,0.24599999999999994,0,999.0,0.0,215.78399999999993,245.75399999999993
cmtnzeygz06yb3c6v60rcir3d,TXN-00008011,299.0,INR,FAILED,AUTHENTICATION_FAILED,UPI,1,376,False,86274.0,21,18,3,5,NETBANKING,HIGH_VALUE,0.13636363636363635,0.8181818181818182,0.22727272727272727,1,0,0,0.49136363636363645,1,0,PAYMENT_LINK,1.12,0.5503272727272729,0,0.0,0.0,105.78076363636366,164.54785454545458
cmtnzez1e06yg3c6vxd2ru1ra,TXN-00008016,24999.0,INR,FAILED,NETWORK_ERROR,WALLET,2,78,False,23834.0,19,17,2,3,UPI,HIGH_VALUE,0.1,0.85,0.15,0,1,1,0.5225,0,1,RETRY_PAYMENT,0.9,0.47025,1,24999.0,24999.0,9404.6238,11755.77975
cmtnzezzv06ym3c6vtnvz1fxe,TXN-00008022,1499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,1,539,True,68808.0,27,24,3,2,NETBANKING,HIGH_VALUE,0.10714285714285714,0.8571428571428571,0.07142857142857142,1,0,0,0.5910714285714287,1,0,PAYMENT_LINK,1.12,0.6620000000000001,0,0.0,0.0,637.9315714285716,992.3380000000002
